fid,cameras$St,cameraNum,_count,_sum,_mean
55,ZAB18,55,27923896,3354,0.000120112179188749
56,ZAB18,56,27923896,3354,0.000120112179188749
57,ZAB19,57,27923876,3160,0.000113164805630852
58,ZAB20,58,27923846,3160,0.000113164927209526
59,ZAB21,59,27923817,3302,0.000118250309404334
60,ZAB21,60,27923817,3302,0.000118250309404334
61,ZAB22,61,27924023,3353,0.000120075821453091
62,ZAB22,62,27924023,3353,0.000120075821453091
63,ZAB23,63,27923589,7689,0.000275358586605755
64,ZAB24,64,27923408,8323,0.000298065336437443
65,ZAB24,65,27923408,8323,0.000298065336437443
66,ZAB25,66,27923480,7829,0.000280373363205446
67,ZAB26,67,27923640,4148,0.000148547968674571
68,ZAB26,68,27923640,4148,0.000148547968674571
69,ZAB27,69,27923186,8603,0.000308095215209325
70,ZAB27,70,27923186,8603,0.000308095215209325
71,ZAB28,71,27923285,8307,0.000297493650908194
72,ZAB29,72,27923355,8067,0.000288897949404719
73,ZAB29,73,27923355,8067,0.000288897949404719
74,ZAB30,74,27923529,4021,0.00014400042344218
75,ZAB30,75,27923529,4021,0.00014400042344218
76,SGE1,76,27878358,299649,0.010748445084176
77,SGE10,77,27875729,242471,0.00869828372918965
78,SGE11,78,27877297,279421,0.0100232457974674
79,SGE12,79,27876351,223357,0.00801241884205002
80,SGE13,80,27875703,226327,0.00811914949732389
81,SGE14,81,27875143,229601,0.00823676491991449
82,SGE15,82,27875906,198709,0.00712834230392368
83,SGE16,83,27875237,206794,0.00741855575972323
84,SGE17,84,27874460,207293,0.00743666424389925
85,SGE18,85,27875464,189233,0.0067885148028388
86,SGE19,86,27874682,192742,0.00691459009290223
87,SGE2,87,27877732,277391,0.00995027142093195
88,SGE20,88,27874223,195277,0.00700564819331466
89,SGE21,89,27873464,189089,0.00678383569404937
90,SGE22,90,27874587,183679,0.00658947879658271
91,SGE23,91,27874048,190391,0.00683040367871936
92,SGE24,92,27874156,178819,0.00641522563050878
93,SGE25,93,27873448,177594,0.00637143994528413
94,SGE26,94,27872787,183858,0.00659632637382118
95,SGE27,95,27873991,162495,0.00582962805720932
96,SGE28,96,27873193,161663,0.00579994548884299
97,SGE29,97,27873594,152146,0.00545842778652799
98,SGE3,98,27876511,254823,0.00914113677999374
99,SGE30,99,27872793,134964,0.00484214122352216
100,SGE4,100,27877134,267849,0.00960819716976645
101,SGE5,101,27877674,268067,0.00961583093338418
102,SGE6,102,27877016,259719,0.00931659973936952
103,SGE7,103,27876694,268185,0.00962040190275074
104,SGE8,104,27876948,250335,0.00898000024966865
105,SGE9,105,27876387,242741,0.00870776402982209
106,SKP1,106,27914832,685756,0.0245660084932626
107,SKP10,107,27914338,688108,0.0246507010125048
108,SKP11,108,27913494,1170346,0.0419276067696864
109,SKP12,109,27913581,1097517,0.0393183877052536
110,SKP13,110,27913728,1007015,0.0360759766663915
111,SKP14,111,27913131,1238840,0.0443819792197443
112,SKP15,112,27913912,838336,0.0300329097548205
113,SKP16,113,27912637,1353314,0.0484839178756203
114,SKP17,114,27912747,1267083,0.0453944214089713
115,SKP18,115,27913039,1148685,0.0411522729574519
116,SKP19,116,27912197,1438605,0.051540371401076
117,SKP2,117,27914347,878285,0.0314635696117126
118,SKP20,118,27911596,1593832,0.0571028614773587
119,SKP21,119,27911270,1544893,0.0553501506739034
120,SKP22,120,27911674,1442299,0.0516736832050991
121,SKP23,121,27911261,1465945,0.0525216327560407
122,SKP24,122,27911906,1346200,0.0482303143325289
123,SKP25,123,27911485,1303179,0.0466897049727021
124,SKP26,124,27911949,1222767,0.0438080121169611
125,SKP27,125,27912523,1081268,0.0387377378963557
126,SKP28,126,27914048,695319,0.0249092858190973
127,SKP29,127,27914435,578693,0.0207309587315667
128,SKP3,128,27914455,787335,0.0282052793077995
129,SKP30,129,27914779,498274,0.0178498278635844
130,SKP31,130,27910710,1872796,0.0670995470914212
131,SKP32,131,27910156,2076317,0.0743928840813358
132,SKP33,132,27909681,2253515,0.0807431299555161
133,SKP34,133,27910267,2141950,0.0767441601329002
134,SKP35,134,27910949,1928898,0.0691090080813805
135,SKP36,135,27910768,2027124,0.0726287431431482
136,SKP37,136,27910330,2182573,0.0781994695154088
137,SKP4,137,27914643,665905,0.0238550426741979
138,SKP5,138,27914709,586496,0.0210102852943944
139,SKP6,139,27913863,1045812,0.0374656850612185
140,SKP7,140,27914014,988495,0.0354121410127544
141,SKP8,141,27914154,890629,0.0319060000887005
142,SKP9,142,27914173,813983,0.0291602047461696
