"","Station","CameraName","Species","DateTimeOriginal","CommunityName"
"679","SNA22","SNA22","Tinamus major","2022-10-06 17:21:47","Siona"
"680","SNA5","SNA5","Canis lupus","2022-08-12 11:28:08","Siona"
"681","SNA5","SNA5","Cuniculus paca","2022-07-31 01:45:57","Siona"
"682","SNA5","SNA5","Cuniculus paca","2022-08-07 01:15:24","Siona"
"683","SNA5","SNA5","Cuniculus paca","2022-08-07 02:27:08","Siona"
"684","SNA5","SNA5","Cuniculus paca","2022-08-08 04:48:48","Siona"
"685","SNA5","SNA5","Cuniculus paca","2022-08-15 19:46:30","Siona"
"686","SNA5","SNA5","Cuniculus paca","2022-08-15 23:31:50","Siona"
"687","SNA5","SNA5","Cuniculus paca","2022-08-20 21:58:44","Siona"
"688","SNA5","SNA5","Cuniculus paca","2022-08-23 21:22:08","Siona"
"689","SNA5","SNA5","Cuniculus paca","2022-08-28 00:22:24","Siona"
"690","SNA5","SNA5","Dasyprocta fuliginosa","2022-07-28 16:37:38","Siona"
"691","SNA5","SNA5","Dasyprocta fuliginosa","2022-07-30 15:56:53","Siona"
"692","SNA5","SNA5","Dasyprocta fuliginosa","2022-08-17 17:30:24","Siona"
"693","SNA5","SNA5","Dasyprocta fuliginosa","2022-08-18 08:13:40","Siona"
"694","SNA5","SNA5","Dasyprocta fuliginosa","2022-08-20 07:38:57","Siona"
"695","SNA5","SNA5","Dasyprocta fuliginosa","2022-08-23 09:14:23","Siona"
"696","SNA5","SNA5","Dasyprocta fuliginosa","2022-08-25 09:54:25","Siona"
"697","SNA5","SNA5","Dasyprocta fuliginosa","2022-08-26 06:01:01","Siona"
"698","SNA5","SNA5","Dasyprocta fuliginosa","2022-08-30 15:16:50","Siona"
"699","SNA5","SNA5","Dasyprocta fuliginosa","2022-09-01 06:57:02","Siona"
"700","SNA5","SNA5","Dasypus novemcinctus","2022-07-28 21:34:26","Siona"
"701","SNA5","SNA5","Dasypus novemcinctus","2022-08-04 04:29:12","Siona"
"702","SNA5","SNA5","Dasypus novemcinctus","2022-09-02 04:52:57","Siona"
"703","SNA5","SNA5","Dicotyles tajacu","2022-08-05 11:49:06","Siona"
"704","SNA5","SNA5","Dicotyles tajacu","2022-08-15 07:32:06","Siona"
"705","SNA5","SNA5","Mazama americana","2022-08-27 07:57:45","Siona"
"706","SNA5","SNA5","Mazama americana","2022-08-27 18:36:00","Siona"
"707","SNA5","SNA5","Mazama americana","2022-09-02 05:42:53","Siona"
"708","SNA5","SNA5","Mazama americana","2022-09-04 06:30:02","Siona"
"709","SNA5","SNA5","Mazama americana","2022-09-05 18:37:05","Siona"
"710","SNA5","SNA5","N/D N/D","2022-08-06 23:21:42","Siona"
"711","SNA5","SNA5","N/D N/D","2022-08-20 07:39:01","Siona"
"712","SNA5","SNA5","N/D N/D","2022-08-20 11:02:30","Siona"
"713","SNA5","SNA5","N/D N/D","2022-09-03 16:23:50","Siona"
"714","SNA6","SNA6","Cebus yuracus","2022-08-12 12:23:06","Siona"
"715","SNA6","SNA6","Mazama americana","2022-09-25 21:11:07","Siona"
"716","SNA8","SNA8","Buteogallus schistaceus","2022-08-08 16:21:26","Siona"
"717","SNA8","SNA8","Cabassous unicinctus","2022-09-19 01:24:44","Siona"
"718","SNA8","SNA8","Cebus yuracus","2022-10-13 11:16:10","Siona"
"719","SNA8","SNA8","Dasyprocta fuliginosa","2022-11-02 14:43:03","Siona"
"720","SNA8","SNA8","Dasyprocta fuliginosa","2022-11-02 17:43:12","Siona"
"721","SNA8","SNA8","Dasyprocta fuliginosa","2022-11-13 06:33:36","Siona"
"722","SNA8","SNA8","Dasyprocta fuliginosa","2022-11-19 14:31:51","Siona"
"723","SNA8","SNA8","Didelphis marsupialis","2022-08-01 01:18:03","Siona"
"724","SNA8","SNA8","Didelphis marsupialis","2022-08-11 03:59:25","Siona"
"725","SNA8","SNA8","Didelphis marsupialis","2022-08-29 20:42:41","Siona"
"726","SNA8","SNA8","Didelphis marsupialis","2022-09-04 19:15:24","Siona"
"727","SNA8","SNA8","Didelphis marsupialis","2022-09-29 19:44:04","Siona"
"728","SNA8","SNA8","Nasua nasua","2022-10-23 10:33:59","Siona"
"729","SNA8","SNA8","Penelope jacquacu","2022-08-26 08:59:32","Siona"
"730","SNA8","SNA8","Penelope jacquacu","2022-08-26 10:19:50","Siona"
"731","SNA8","SNA8","Penelope jacquacu","2022-09-27 06:27:42","Siona"
"732","SNA8","SNA8","Penelope jacquacu","2022-09-28 08:13:36","Siona"
"733","SNA8","SNA8","Penelope jacquacu","2022-10-12 09:01:29","Siona"
"734","SNA8","SNA8","Penelope jacquacu","2022-10-12 10:18:19","Siona"
"735","SNA8","SNA8","Penelope jacquacu","2022-10-22 10:57:33","Siona"
"736","SNA8","SNA8","Penelope jacquacu","2022-10-22 13:40:06","Siona"
"737","SNA8","SNA8","Penelope jacquacu","2022-10-22 14:23:44","Siona"
"738","SNA8","SNA8","Penelope jacquacu","2022-10-27 10:13:31","Siona"
"739","SNA8","SNA8","Penelope jacquacu","2022-10-27 11:40:24","Siona"
"740","SNA8","SNA8","Penelope jacquacu","2022-11-20 08:29:10","Siona"
"741","SNA8","SNA8","Puma concolor","2022-11-16 10:28:57","Siona"
"742","SNA8","SNA8","Puma concolor","2022-11-20 10:00:47","Siona"
"743","SNA8","SNA8","Saimiri cassiquiarensis","2022-08-29 10:51:32","Siona"
"744","SNA8","SNA8","Saimiri cassiquiarensis","2022-09-10 09:00:58","Siona"
"745","SNA8","SNA8","Tamandua tetradactyla","2022-09-08 07:10:02","Siona"
"746","SNA8","SNA8","Tapirus terrestris","2022-08-15 20:15:05","Siona"
"747","SNA9","SNA9","Cebus yuracus","2022-09-05 10:53:11","Siona"
"748","SNA9","SNA9","Copeoglossum nigropunctatum","2022-09-26 10:16:32","Siona"
"749","SNA9","SNA9","Crypturellus soui","2022-08-02 09:53:01","Siona"
"750","SNA9","SNA9","Crypturellus soui","2022-10-20 09:06:19","Siona"
"751","SNA9","SNA9","Cuniculus paca","2022-08-30 04:34:35","Siona"
"752","SNA9","SNA9","Cuniculus paca","2022-09-17 02:04:32","Siona"
"753","SNA9","SNA9","Cuniculus paca","2022-09-19 02:52:40","Siona"
"754","SNA9","SNA9","Cuniculus paca","2022-10-05 01:53:47","Siona"
"755","SNA9","SNA9","Dasyprocta fuliginosa","2022-09-08 07:13:27","Siona"
"756","SNA9","SNA9","Dasyprocta fuliginosa","2022-09-09 09:24:22","Siona"
"757","SNA9","SNA9","Dasyprocta fuliginosa","2022-09-12 06:04:33","Siona"
"758","SNA9","SNA9","Dasyprocta fuliginosa","2022-09-13 06:46:01","Siona"
"759","SNA9","SNA9","Dasyprocta fuliginosa","2022-09-17 06:14:43","Siona"
"760","SNA9","SNA9","Dasyprocta fuliginosa","2022-09-21 11:11:38","Siona"
"761","SNA9","SNA9","Dasyprocta fuliginosa","2022-10-01 06:34:01","Siona"
"762","SNA9","SNA9","Dasyprocta fuliginosa","2022-10-03 09:28:44","Siona"
"763","SNA9","SNA9","Dasyprocta fuliginosa","2022-10-03 10:24:56","Siona"
"764","SNA9","SNA9","Dasyprocta fuliginosa","2022-10-09 06:36:53","Siona"
"765","SNA9","SNA9","Dasyprocta fuliginosa","2022-10-16 06:04:51","Siona"
"766","SNA9","SNA9","Dasyprocta fuliginosa","2022-10-20 06:32:00","Siona"
"767","SNA9","SNA9","Dasypus novemcinctus","2022-08-03 04:35:00","Siona"
"768","SNA9","SNA9","Dasypus novemcinctus","2022-08-05 04:37:24","Siona"
"769","SNA9","SNA9","Dasypus novemcinctus","2022-08-10 04:42:08","Siona"
"770","SNA9","SNA9","Dicotyles tajacu","2022-10-14 07:13:33","Siona"
"771","SNA9","SNA9","Didelphis marsupialis","2022-08-31 04:29:31","Siona"
"772","SNA9","SNA9","Didelphis marsupialis","2022-10-19 04:48:18","Siona"
"773","SNA9","SNA9","Didelphis marsupialis","2022-10-21 04:44:35","Siona"
"774","SNA9","SNA9","Geotrygon montana","2022-10-31 05:57:32","Siona"
"775","SNA9","SNA9","Geotrygon montana","2022-11-03 11:32:40","Siona"
"776","SNA9","SNA9","Mazama americana","2022-09-19 02:31:03","Siona"
"777","SNA9","SNA9","Metachirus nudicaudatus","2022-08-05 02:52:30","Siona"
"778","SNA9","SNA9","N/D N/D","2022-08-25 03:40:22","Siona"
"779","SNA9","SNA9","N/D N/D","2022-09-09 08:16:18","Siona"
"780","SNA9","SNA9","N/D N/D","2022-10-25 02:31:00","Siona"
"781","SNA9","SNA9","Nasua nasua","2022-09-03 06:54:17","Siona"
"782","SNA9","SNA9","Nasua nasua","2022-09-08 11:12:49","Siona"
"783","SNA9","SNA9","Nasua nasua","2022-09-18 10:01:41","Siona"
"784","SNA9","SNA9","Nasua nasua","2022-10-15 07:38:56","Siona"
"785","SNA9","SNA9","Nasua nasua","2022-10-22 08:21:37","Siona"
"786","SNA9","SNA9","Philander andersoni","2022-08-19 01:33:02","Siona"
"787","SNA9","SNA9","Procyon cancrivorus","2022-10-05 02:42:19","Siona"
"788","SNA9","SNA9","Psophia crepitans","2022-10-22 09:26:13","Siona"
"789","SNA9","SNA9","Tamandua tetradactyla","2022-08-19 07:44:40","Siona"
"790","SNA9","SNA9","Tamandua tetradactyla","2022-09-14 06:12:41","Siona"
"791","SNA9","SNA9","Tamandua tetradactyla","2022-10-02 06:22:21","Siona"
"792","SNA9","SNA9","Tamandua tetradactyla","2022-10-17 01:44:53","Siona"
"793","SNA9","SNA9","Tamandua tetradactyla","2022-11-17 08:28:55","Siona"
"794","SNA9","SNA9","Tupinambis cuzcoensis","2022-11-18 10:08:14","Siona"
"795","SNA9","SNA9","Tupinambis cuzcoensis","2022-11-25 08:41:40","Siona"
